SrcDatabase-来源库	Title-题名	Author-作者	Organ-单位	Source-文献来源	Keyword-关键词	Summary-摘要	Year-年
硕士	《脾胃论》胃病证治规律研究	苏维霞	宁夏医科大学	宁夏医科大学	《脾胃论》;;李东垣;;胃病;;证治规律	目的诸多《脾胃论》研究文献资料表明学者们对李东垣脾胃学说的认识往往注重于脾，而对胃的论述相对较少。我们通过研究认为，《脾胃论》中以胃为主，以脾为辅，大量论述了胃的生理、病因、病机、证候、治法、方药及预防、调养。鉴于此，本课题总结了《脾胃论》中胃的生理和胃病的病因、病机、证候、症状、治疗及预防、调养的特点，揭示了《脾胃论》胃病的证治规律。以冀提高胃病临床证治水平。 方法以文献学研究为主，并结合专家咨询法，在对《脾胃论》及其相关文献进行研读和条分缕析《脾胃论》所有与胃有关的条文的基础上进行系统归纳与总结。 结果总结出了《脾胃论》中胃的生理和胃病的病因、病机、证候、症状、治则、治法、方药及预防、调养的特点。 结论《脾胃论》胃病证治规律完整的形成了一个体系，该体系以胃为阳土为基点，以胃为仓廪之本、人身之本、元气之本、升降之枢且尤主升清为核心，以胃气虚弱为主要病机，以益胃升阳泻火法为主要治疗方法，以甘温益气和辛温升阳药为主体用药，注重胃病的预防与调养。本研究揭示了《脾胃论》胃病的证治规律，建立了《脾胃论》中胃病的证治体系，有益于总结、深化中医胃病理论及提高胃病临床诊治水平。	2012
硕士	从“阴火”辨治中老年慢性萎缩性胃炎的临床研究	崔华沁	南京中医药大学	南京中医药大学	阴火;;慢性萎缩性胃炎;;中老年;;临床观察	慢性萎缩性胃炎是中老年人的常见病、多发病,是胃粘膜在各种致病因素作用下所发生的慢性萎缩性病变。现代医学尚无令人满意的治疗手段,而传统中医药在该领域越来越显示出其优势。 “阴火”学说是李东垣在《内经》理论的指导下,继承了前人的研究精华并结合个人的临床经验总结提出的理论概念。在长期的临床实践中,李东垣不仅确立了补中益气升阳的大法,又具体拟定了三种具体的治疗方法,分别是“补中升阳”、“升阳除湿”和“升阳散火”等三法。 本课题通过收集临床病例,观察从“阴火”辨治中老年慢性萎缩性胃炎的临床疗效,为中老年慢性萎缩性胃炎的中医证候诊断和治疗原则提供指导,并探讨该病症的中医辨证论治规律,希望从“阴火”辨治为慢性萎缩性胃炎中医治疗提供一条新的思路。 方法：从“阴火”辨治慢性萎缩性胃炎中老年患者35例,疗程3个月,自身对照分析治疗前后症状改善情况及胃镜变化。结果：治疗后主要临床症状、病理及胃镜检查结果较前明显改善,经统计有显著性差异(P<0.05)；临床治愈率2例占5.71%,显效率16例占45.71%,有效率14例占40.00%,无效率3例占8.57%,总有效率为91.43%。 治疗后主要临床症状、病理及胃镜检查结果较前明显改善,经统计有显著性差异,提示经过从“阴火”角度辨证运用阴火证治法后,各种常见症状均得以改善,说明从“阴火”辨治中老年慢性萎缩性胃炎具有明显的临床疗效。	2012
硕士	从李东垣“阴火理论”论治糖尿病	龙森	辽宁中医药大学	辽宁中医药大学	糖尿病;;阴火理论;;补脾益气;;升阳泻火	目的：本论文对从李东垣“阴火”理论论治糖尿病，为从补脾益气、升阳泻火法治疗糖尿病提供重要依据。 方法：在认真学习李东垣的《脾胃论》和搜集整理历代医家有关“阴火”理论论述的基础上，从脾胃失调、元气下陷、血伏阴中、阴火鸱张等方面探讨糖尿病的中医病因病机，根据临床证侯明确脾胃失调与糖尿病的关系，通过临床病例报道的疗效等方面验证补脾益气、升阳泻火法论治糖尿病的可行性、有效性和重要性，从而确立“阴火”理论辨治糖尿病的临床应用价值。同时，探讨西医炎症与糖尿病的病理演变过程与中医阴火病机理论存在相通之处，提出可以从中医“阴火”理论解释近年来西医流行的“糖尿病与炎症学说”的理论依据。 结论：综合古代、现代文献调查及结合临床疗效的探讨，可以得出如下结论:脾胃失调，元气亏虚，升降失司，水谷精微输布障碍；水谷之气不升反降，元气下陷，致阴盛上乘阳分,阳伏阴中化火，阴火上乘土位，始病热中，转为消渴。元气陷而阴火升，血中伏火，气血无所化生，脏腑百骸官窍皆无所养而病，外邪更易乘虚而入成患，致糖尿病变证丛生。脾胃失调、升降失司是糖尿病重要的病因病机，在糖尿病的病程中始终伴随着脾虚元气下陷的证候特点，并随着疾病的进程，元气下陷愈发严重，阳伏阴中化火，血中伏火，阴火上潜，乘其土位；脾胃内伤是阴火病机之基础，血中伏火为病机之关键；补脾益气、升阳泻火可以有效的改善糖尿病元气下陷、阴火鸱张的症状，从而改善糖尿病的病情。由此可知补脾益气、升阳泻火法是治疗糖尿病有效之法，值得在临床上积极推广。	2012
硕士	《脾胃论》医学词语研究	王君	曲阜师范大学	曲阜师范大学	词汇;;医学词语;;脾胃论;;文化内涵;;辩证思维	中医药学是传统文化的重要组成部分,由于古中医药文献用古代汉语写成,因此中医药古籍便成了研究古代汉语不可多得的语料。从语言角度研究中医药古籍,不仅可以为解读中医药古籍创造条件,也能够深化对古代汉语语言现象与理论的研究。金代医学家李杲著的《脾胃论》,其医药学词语丰富而成系统,有极高的语言学研究价值。 研究发现,《脾胃论》中的中医药学词语分为药性、方剂、制药、服药、剂量、中草药和穴道等七大类,我们的研究以前五类为重点,对中草药类与穴道类词语,仅就书中所出现的词语简单列表,以显示其音节特点。方剂类词语主要分析命名特点,而药物的药性、制药方法与过程、服用的剂量与服用方式方法时间的不同,都关系到药效的发挥,关系到对疾病治疗的效果,因此对这几类词语先解释医学意义,然后结合《脾胃论》举例说名,以便于读者在阅读《脾胃论》一书时更清晰明了。 要考察某一事物的特征,可以从不同的角度归纳出不同的特点。透过对《脾胃论》中的医学词语作了系统分类描写,发现其医学词语具有很多特点。从词语分类及词语之间的关系看,《脾胃论》的医学词语具有系统性特点；从医学词语同日常用语比较的角度看,《脾胃论》的医学词语具有意义的特指性；从词语运用的方面看,《脾胃论》的医学词语具有对立性特点；从词语专业性角度看,《脾胃论》的医学词语体现中医诊疗过程非常详细,尤其描述人体证状和用药剂量方面非常精细,具有精确性；而从词义所指的概念角度看,《脾胃论》的医学词语很多来源于医者的实践经验,必然带有经验性。 《脾胃论》医学词语具有系统性,其方剂、制药、服药、剂量、中草药和穴道等每一类词语都是一个系统,而且这些系统并不是互不相关的,而是相互补充作用,共同构成中医词汇这个大系统。而中医词汇是用于体现人体脏腑机能及疾病调治关系的,人体又是一个有机整体,中医的诊病治疗也是依据的整体观的思想,因此其所使用的医学词汇也反映了整体思想。各脏腑机能相互作用,疾病传变等,体现了人自身是一个整体；同时,运用季节名词结合反映人体生理机能的词和阴阳五行等词语,反映出人与自然、环境的联系与适应,是一个大的整体。 在这种整体思想的统摄之下,中医对人体进行调和,通过探察病人机体失衡的原因,寻求恢复整体平衡的方法,进而使失调的身体重新达到平和状态,调是手段和过程,和是调治的目的和结果,而中则是进行调和的原则和量度标准。《脾胃论》中很多词语如“过”与“不及”的使用、“有余”和“不足”的运用等,都遵循贯穿了这种适度求中的诊疗原则,体现了中国传统哲学中庸中和的思想。虽然有的词没有直接用“过于不及”、“有余”、“不足”来表述,但从词语所表达的意义,无论是诊病开方还是治病用药、剂量分寸的把握等,整体上都体现了调中谐和的思想。 阴阳、五行思想,是中医非常重要的哲学思想,《脾胃论》中通书都可见到阴阳、五行类词语,如阴阳、生克、所胜、所不胜、乘侮、母子相及等,这些词语最直接体现的是中医的阴阳辩证和五行对立统一的制化思想,而这些思想有着共通的一点,那就是都蕴含和体现了中国古已有之的辩证思维模式。除此之外,一些成组出现的具有反义性质的词语,如升降、寿夭、水火、顺逆、温凉、刚柔、表里、缓急、收散、浮沉、涩滑等,词语所呈现的对立性也很好的体现了这种传统文化中的辩证性思维模式,对立统一。并且,整体观与中和思想以及辩证思想统一融和,构成了经典的中医思想。 《脾胃论》不仅是一部以调理脾胃为重、综合诊疗的经典医书,具有很高的医学研究价值,其医学词语代表了同时代部分中医词语,无论从语言角度研究其医学词语的分类系统,为中医学词语编辑整理补充材料,丰富语言学词汇系统；还是从古汉语语义角度分析其语义特点,为古汉语词汇学添砖加瓦,都是很有价值的。而且,《脾胃论》医学词语所反映的整体观、中和思想和辩证思想,也将为哲学和文化学提供新的研究方向和空间。	2011
硕士	运用逻辑方法探析阴火机理	王保磊	福建中医药大学	福建中医药大学	火;;逻辑学;;阴火	阴火学说自创立以来,在其概念及其病机方面便引起不少争议,相火、阴虚之火、阳虚之火、血虚之火、气虚之火、实火等都是与阴火相混淆的概念,本文第一部分简略介绍了与阴火容易混淆的概念,并逐一分析其合理与不合理之处。 阴火概念的不清晰固然与东垣对其未作专论,且语焉不详有关,但更深刻的原因是由于中医逻辑的特点所决定的,中医学深深地植根于中国传统文化的土壤之中,也就同时具有了中国传统逻辑思维基本相同的特征。中国的传统思维是以形式逻辑与辩证逻辑并存而长于辩证逻辑,抽象思维与形象思维共用且以形象思维为主为其特征,这种思维的优点在于从宏观上把握对象的整体,概念具有一种灵活性、流动性和兼容性,常常启发人们从不同的方面去进行思考。缺点在于概念具有模糊性,难于把握对象的要素,没有精确的概念,也很难形成严格的理论。中医命题思维定势的核心是任何概念都黏附着一个具体的事物,对任何概念的说明都首先使用类比法。因而对一个抽象名词进行描述时只能采用比喻的形式。其推理有类比推理和模式推理的特点,中医理论的模式推理,本质上属于辩证逻辑的推理范畴,优点在于便于把握整体全貌,缺点是模糊不严密。 解决这种多义性的方法就是用逻辑学中的语境分析法分析该词语,即放在东垣著作当中的有关阴火的论述中去探讨阴火的含义。 语境分为非语言性语境和语言性语境,阴火的非语言性语境包括中医理论文化背景、东垣对阴阳的认识、东垣提出阴火的目的,阴火的语言性语境包括东垣著作中关于阴火的病因、病位、症状、治疗等论述。本文结合阴火的这两种语境,得出阴火之阴的含义包括：内伤、虚损,阴火的病性为虚中夹实,阴火的临床表现必备两个方面,其一,以中气不足为中心的内伤虚损表现。其二,火热表现。并且以虚损表现为主,阴火的病机为脾胃气虚,升清无力,脾湿下流,闭塞下焦,郁积化火进而引起发热的表现,阴火的治疗方法则为补虚为主,兼以祛邪,主要方剂如补中益气汤、补脾胃泻阴火升阳汤。	2010
硕士	陈修园脾胃学术思想研究	黄田镔	福建中医药大学	福建中医药大学	陈修园;;脾胃思想;;治法	目的陈修园是清代著名中医学家,其学术多宗《内经》、仲景,重视脾胃学术思想。本课题研究旨在搜集陈修园医书中有关脾胃的论述及其相关的文献资料,在前人研究的基础上,继续深入研究陈修园,系统整理和总结陈修园脾胃学术思想,对临床实践有所助益。 方法本课题将在前人研究的基础之上,以临床各科中与脾胃有关的病证为经,归纳出治法,以陈修园十六种医书为纬,从脾胃的生理、病理、治疗、方药、预后等方面入手,总结陈修园的脾胃学术思想。 结果在脾胃的解剖、生理与病理之上,陈氏承袭医籍,立足脾胃,阐述生理,分析病理,指出脾胃的重要性,“五脏皆受气于脾,脾为五脏之本”,“胃为五脏六腑之本,胃安则脏腑俱安”,并创造性提出土能生水的理论,在妇科病证上强调调经统于脾胃,生殖注重脾肾,指出赤白浊应独求于脾。在内科病证中,陈氏以脾胃为中心,治疗各种疾病,善后以调理脾胃为主。在肺系病证当中,陈氏采用的治法有培土生金法、益气健脾法、补虚退热法、啜粥助汗法；在心系病证中,有交通阴阳法、和中转旋法、温中散寒法、探吐法；在脾胃系病证中,有通里攻下法、通因通用法、养阴健脾法、温中健脾法、消食导滞法、补火生土法、抑木扶土法、滋养胃阴法、清热生津法、通调阴阳法；在肝胆病证中,有健脾和胃法、除湿退黄法、脾肾双补法、消食和胃法、益气健脾法、补脾抑胃法；在肾系病证中,有健脾除湿法、益气健脾法、提壶揭盖法、脾肾兼补法；在气血津液病证中,有温脾燥脾法、滋养胃阴法、健脾养胃法、温中补虚法、补虚退热法、调和营卫法；在肢体经络病证中,有燠土胜水法、燥脾除湿法、养胃补虚法。在妇科病证当中,陈氏采用调脾和胃法、益气健脾法、补益心脾法、脾肾同调法、温中散寒法、健脾除湿法。以上各法,陈氏皆从调理脾胃入手,或补,或泻,或清,或和,方法众多,疗效显著。值得一提的是,陈氏提出用温脾燥脾法治疗消渴,用燠土胜水法治疗寒湿腰痛,均是其独到的治法。而且陈氏对方药极有研究,选方用药以验效为准,以适应治疗脾胃病的需要。 结论陈氏的脾胃学术思想理、法、方、药俱全,并有自己的发展与创新,实为一代大师。	2010
硕士	东垣治脾胃病基本理论和脾胃方组方特点研究	丁刚	湖南中医药大学	湖南中医药大学	李东垣;;脾胃病;;组方特点;;用药特点;;组方特点与规律	目的：本研究从东垣著作和近年来有关东垣制方用药特点的文献资料入手探索东垣治脾胃病基本理论和治脾胃方的组方特点与规律。 方法： 1、文献追溯研究。 围绕东垣治脾胃病基本理论和脾胃方组方特点这一主题,对古今相关中医专著和文献进行梳理,并着重对近年来东垣制方用药特点专著和文献进行研读和分析。 2、理论内涵研究。 针对中医学理论体系中存在着某些概念不够确定,内涵相对模糊的弊端,在文献的收集整理中选择能深化课题研究的主要学术论点和关键概念,做了深入准确的阐释。 3、统计分析研究。 从东垣著作中选取三百多首脾胃方,采取列表取证的方法收集数据信息,主要对脾胃方用药进行频次分析,建立脾胃方组方特点与规律的文献分析信息库。 结果： 收集和研究有关东垣的专著、文献后,总结出了东垣治脾胃病的基本理论,形成了脾胃方组方特点与规律的文献分析信息库。对东垣脾胃方的研究更加全面、客观和科学。 结论： 1、东垣在继承《内经》基本理论的基础上,提出脾胃为元气之本和升降枢纽两方面的认识,补充了《内经》关于脾胃生理论述的不足。总结出饮食不节、劳役过度和情志失和三大脾胃内伤病因。探讨出气火失调、升降失常两大脾胃内伤病机。并且为内伤发热病的诊断提供了依据。这样他就从脾胃之生理到病理,从脾胃内伤病的病因到诊断等诸方面,形成了独具一格的脾胃内伤理论学说。 2、通过对东垣脾胃方组方特点进行统计分析和研究,得出东垣治脾胃病的组方特点。即“补气升阳”与“除湿”并重,而非只重升发脾气；善于使用风燥升阳药,而非滥用辛燥之品；组方用药有集聚性,巧用当归是其特色。 3、东垣组方配伍理论宗以《内经》,又刻意求新,勇于实践；组方用药遵从天时；用药量轻多用散剂；注意病人的饮食与护理；在药物煎服方面,注重保护脾胃。	2010
博士	李东垣组方配伍规律研究	卫向龙	南京中医药大学	南京中医药大学	李东垣著作方剂;;数据分析;;数据预处理;;关联分析;;因子分析;;组方配伍	金元时期的著名医家李东垣创立的脾胃学说,在中医脾胃理论的形成和发展方面产生了极为深远的影响,被后世尊称为“补土派”。其所创制的大量方剂,至今仍广泛应用于临床,疗效显著。近年来对李东垣的组方配伍反映的学术思想进行了不断的研究,但缺乏全面系统深入的整体研究。 一个医家的学术思想传承,不仅仅是在其理论方面的研究,更重要的是其在理论指导下运用于临床实践中的方剂。这些方剂集中体现了其学术思想,反映出其独特的组方用药配伍规律,但所涉及的著作多,方剂数目较多,内含的信息量也巨大。在这些错综复杂的信息中隐藏着的方剂配伍规律,用传统的解读方法是不可能实现的,因此,我们通过分析众多的现代统计分析方法,采用了SQL Server 2005和SPSS两种统计分析软件中的部分功能组合,在中医传统方药理论研究思路的指导下,对李东垣著作中的方剂进行了全面和系统的研究分析,试图获得其著作中方剂配伍变化的内在规律。研究内容主要包括：李东垣六本著作,即《内外伤辨惑论》、《兰室秘藏》、《脾胃论》、《医学发明》、《东垣试效方》、《活法机要》中涉及的895首中639首方剂为研究对象,进行方剂的预处理,使中医方药的概念性描述转变为有数据特性的数据,并能进行数据运算。通过不同的方法(关联分析、因子分析等)应用,结果显示李东垣著作中方剂的组方配伍规律有如下特点：(1)在药物的四气五味归经方面,药物在四气寒温方面上基本平衡,略微偏温；在性味配伍方面注重辛、甘、苦三味的应用；归经方面多归于脾肺胃三经。说明其用药既重性味,也重归经。(2)东垣组方用药方面：常常在黄芪、人参、炙甘草温补的同时配伍黄柏或黄连、黄芩苦寒之药,体现其用温补药升阳治疗之本,同时兼标,以祛除湿热邪气。体现了其制方时谆谆告诫后人“辛甘温药者,非独用也。复有甘苦大寒之剂,亦非独用也。”的组方思想。(3)在风药的运用方面：柴胡、升麻用于中气虚弱,偏于气郁蕴热,湿邪不盛者；防风、羌活、藁本则适用于中气不足,偏于湿邪为重,或下流,或弥漫全身肌肉者。当外有湿邪,内有湿邪化热之象时,往往又多同用,这正是东垣用药富于辨证精神的体现。(4)治疗单纯湿邪方面：是采取给邪以出路,全以利水渗湿药为主,取其甘淡利湿,也是治湿不利小便,非其治也的体现。(5)在东垣运用方面：体现其以内伤脾胃为病机基础,以补中益气的组方原则,旁治各科杂病。(6)在用药剂量方面：组方上按君臣佐使来定量,主病者为君,佐君者为臣,应臣者为使；以及君药分量最多,臣药次之,使药又次之的用量法则,是随病机变化而定的。 通过对李东垣著作中的方剂研究分析验证了其组方法则和用药的一些特点,对临床应用其理论组方和用药都很有意义。	2010
硕士	疏风药在方剂中的配伍应用研究	张真全	南京中医药大学	南京中医药大学	疏风药;;方剂;;配伍;;临床应用;;李东垣;;理论研究	本研究采用文献整理分析、描述性统计分析方法,使用Excel统计软件,对疏风药在方剂中的配伍应用进行研究,旨在探究疏风药的一般特性、临床功用、在方剂中的配伍应用规律、以及临床应用情况,以便为临床正确合理使用这类药物打下坚实的理论基础,对于当代寻找、开发、利用中医方药亦具有重要启示借鉴意义,从而提高中医药疗效。 结论：疏风药,即祛风解表药,文献中尚有表药、疏散药、风药等多种称谓,其中风药一语始于金代张元素和李东垣。李东垣继承其师张元素“药类法象”思想,大量应用疏风药于临床,对疏风药的临床应用确有助推之功。疏风药有升、散、行基本特性,在方剂中有宣散透邪、辛散通络、升举清阳、通阳畅气、开通郁结、发散郁热、助脾胜湿、助肺宣发、散瘀和血、顺气导痰、助肾、引经等功用,涉及大多数方剂剂类。在方剂中以生姜、桂枝、柴胡、防风、麻黄、薄荷、羌活、细辛、葛根、荆芥、淡豆豉、紫苏、升麻、独活、白芷等十五味疏风药应用最多。在各方剂剂类中使用高频次疏风药药味各不相同；十五味常用疏风药最常出现的方剂剂类各不相同；各方剂剂类中疏风药主取功用亦有差别；十二种疏风药主取功用最常被体现的方剂剂类亦有差别；疏风药各主取功用与其药味之间亦呈现一定关联倾向。 此外,疏风药在方剂中有多种配伍形式,临床应用广泛。由于风为百病之长,百病皆生于气,疏风药除可治风,尚能治气,故可配伍应用于多种内伤杂病治疗。	2010
硕士	王好古《此事难知》学术思想以及与李东垣学术渊源关系的研究	贾云芳	河北医科大学	河北医科大学	王好古;;此事难知;;李东垣;;学术思想	王好古,字进之,古赵州人(今赵县),金元时期著名医家,易水学派代表人物之一,生卒年月不详,少时与李东垣同学于易水张元素,张氏殁后,王好古又师从李东垣,自谓得师不传之秘,成为易水学派承前启后的一位名医。 王好古以儒从医,文采出众,一生著述颇丰,其代表作有《医垒元戎》、《阴证略例》、《此事难知》、《汤液本草》、《癍论萃英》,另外,据记载王好古还著有《伤寒辨惑论》、《仲景详辨》、《活人节要歌括》、《十二经药图解》、《三备集》、《伤寒辨惑论》、《光明论》、《小儿吊论》、《辨守真论》、《仲景一集》等,但均已散佚。 王好古《此事难知》分为上下2卷,载医论106篇,内容涉及脏腑、经络、病因病理、荣卫、气血、诊断、方药,伤寒辨证等方面,内容详尽,观点新颖。尤其是对于“伤寒六经”的辨证深入详细,颇受后世医家推崇,成为学习《伤寒论》的重要参考。另外,书中记载了王好古的许多精辟的论点,见解独到,很有学术价值。 《此事难知》一书,刊于1264年,后经多次翻刻流传,有两卷本和一卷本两种版本,两卷本为王好古所作,内容全面。一卷本即杜思敬的《济生拔萃·此事难知》本,以方剂名称为顺序编排全书,内容与两卷本相差较大,有关于原著中所缺少的“厥阴证”的论述,可以作为研究《此事难知》的参考。 关于《此事难知》的作者,曾有一种说法认为是金元四大家之一的李东垣,但同时也有相关的文献研究证明此书为王好古所作,王好古曾师从于李东垣,是李氏有记载的两位高徒中的一位,得到李东垣的真传,王好古在《此事难知》中有和李东垣相似或相同的论述,说明王好古继承了李东垣的学术思想,但同时也有所发挥。我们将王好古《此事难知》的学术思想和李东垣相关的思想作了对比性研究,主要有以下几个方面: 1.尊崇经典,博采众长 王好古和李东垣的学术思想均来源于《内经》、《难经》、《伤寒论》等诸家经典,理论基础功底深厚,在著作中多引用经典论述。王好古精研经典,在《内经》、《难经》等基础上有所发挥,如根据《内经》理论提出了“十三脏腑”、“十四阴”、“十六络”等观点,解释了“诸经皆言大则病进者何也”理论,指出“两感邪从何道而入”的途径,结合《易经》理论解释了“三阳气血多少”问题等,是对《内经》等经典理论的继承和发展。王好古还博采众长,认为张子和的“痛随利减”中“利”为”通导”之意。许叔微认为“寻衣撮空”为“肝热风淫末疾”,王好古辩证分析,提出“寻衣撮空”与心、肺,肝三脏有关。王好古尊崇经典但不泥古经典,能辩证的认识问题,这也是中医基础理论精髓的体现。 2.伤寒六经辨证 李东垣和王好古都推崇《伤寒论》,都有过专门的研究。王好古在《伤寒论》的基础上,对伤寒六经辨证(缺厥阴经)论述详细,探讨了“伤寒之源”,突出了“伤寒禁忌”,还论述了“伤寒变证”,治则上提出“治三阳则不可越经”,“三阳从中治”的法则,最大的成就是给出了“九味羌活汤”的方药,成为后世应用的参照,弥补了医学的空白。王好古还有自己独特的认识,如认为桂枝汤“发”字,不是“发汗”而是“荣卫和,自汗出”的意思。关于“经言胃中有燥屎五六枚何如”,指出“言胃中有燥屎五、六枚者,非在胃中也,通言阳明也,言胃是连及大肠也”,王好古对伤寒六经辨证的论述,成为后世研究学习《伤寒论》的重要参考,指导着临床实践。 3.易水思想的继承 王好古和李东垣曾师从易水学派张元素学习,深受张氏脏腑辨证理论,归经理论的影响,在三焦的认识上,王好古在张元素“脏腑标本寒热虚实用药式”的影响下,创立了“三焦寒热用药”体例,形成了三焦独立分证体系,为后世吴鞠通的“三焦辩证体系”和温病学的发展起到奠基的作用。李东垣和王好古继承了张元素的药物归经理论,如关于“头痛”,“六经发渴”的论述,两者均应用了归经理论。王好古还把归经理论用于“腹痛部分”,更好的结合临床实际。另外,王好古继承李东垣关于“大头痛论”的思想,并较之更加详细、具体,为研究治疗“大头痛”提供了依据,为后世医学开辟了新的途径。由此可见,王好古继承和发展了易水学派的思想,成为易水学派承前启后的中坚人物。 4.治法治则 王好古在《内经》理论的指导下,在治法治则上反复强调“治病必当求责”,“治病必求其本”,对于杂病的治疗,王氏认为“大凡治杂病,先调其气,次疗诸疾,无损胃气,是其要也”,王好古还提出了“三法五治论”来指导临床用药。 5.针灸学的贡献 金元四大家之一的李东垣在针灸上有很深的造诣,如:“升阳气、泻阴火”法,刺络放血法,俞穴治外感、募穴治内伤等。王好古在《此事难知》中体现出的针灸方面的贡献是关于五腧穴的选用方法,王氏主张根据症状、时间选择五腧穴,根据病证的阴阳属性来选择五腧穴,根据五行传变选择五腧穴等,扩大了针灸治疗的范围,对针灸学的发展也起到了重要的作用。 综上所述,通过对《此事难知》学术思想的总结,和李东垣学术思想的对比性研究,可以看出,王好古对李东垣思想上的继承,同时也有王好古自己的观点,这也印证了《此事难知》一书为王好古所作,并非李东垣作品。	2010
硕士	阴火理论与复发性口腔溃疡病机及证治关系的研究	郏淑娟	北京中医药大学	北京中医药大学	病机;;复发性口腔溃疡;;关系;;阴火;;证治	本论文的题目是:阴火理论与复发性口腔溃疡病机及证治关系的研究。论文分四部分展开: 第一部分为论文的中文摘要和英文摘要,主要介绍论文的结构与主要内容。 第二部分为前言部分,阐释论文的写作依据与目的。 第三部分为综述部分。 综述一,即复发性口腔溃疡的文献研究,包括古代文献研究与现代理论研究。综述首先整理总结了古代医家对复发性口腔溃疡,即口疮的认识,包括古代医家对复发性口腔溃疡病因病机、临床鉴别、治法方药等方面的内容。然后整理总结了现代医家在这些方面对复发性口腔溃疡的研究成果。 综述二,为阴火理论的文献研究,包括古代文献研究与现代理论研究。阴火理论在《内经》中就有提及,但李东垣将其大大发挥,完善了这一理论。因此,文中首先主要围绕李东垣对这一理论的认识,并结合其他古代医家的论述,分析总结了“阴火”的内涵、病因病机、临床表现及治法方药等内容。然后整理总结了现代医家对这些问题的讨论。 第四部分为正文部分。从阴火理论与复发性口腔溃疡病因病机的理论研究,阴火理论与复发性口腔溃疡治疗的理论研究,病案举例及结语四个方面展开讨论与分析。通过分析整理综述中的内容,总结了复发性口腔溃疡古、现代理论研究与阴火理论古、现代理论研究成果,并从中提出问题;从五个方面论述了阴火理论与复发性口腔溃疡在病因病机方面的内在联系,这也是用阴火理论阐释复发性口腔溃疡病因病机的理论依据;接下来整理总结了各医家对阴火理论与复发性口腔溃疡治疗的理论研究,包括各医家对“阴火”所致复发性口腔溃疡的诊断要点、治疗法则及治疗方药等方面的分析和认识;然后列举了十个运用李东垣阴火理论论治复发性口腔溃疡的病例,并逐一作了病案分析;最后,就本文对阴火理论与复发性口腔溃疡病机及证治关系的研究作了总结。	2009
博士	以李东垣阴火学说论治快速性心律失常的理论探讨及临床研究	仇玉平	山东中医药大学	山东中医药大学	阴火;;快速性心律失常;;益气升阳;;泻火养阴;;早搏;;阴火上冲	背景:快速性心律失常是临床上的常见病,重者可导致猝死。目前中医药虽在治疗部分快速性心律失常中显示了良好的临床疗效,但也存在辨证论治方法单一、理论和实践脱节等不足。本研究归纳总结了运用金元时代临床家李东垣阴火学说辨证论治快速性心律失常临床经验,希望能够丰富心律失常的中医辨证论治体系,在中医理论和实践方面有所创新。目的:从理论及临床两个方面,探讨李东垣“阴火”学说在快速性心律失常发病中的作用和机理,以及以益气、祛火、养阴为主的治疗方法在快速性心律失常中的重要地位,为心律失常的治疗提供新的理论指导和治疗方法。方法:通过系统的文献回顾和理论探讨,提出“脾虚气陷,阴火内生”是快速性心律失常的重要病机,系统总结了快速性心律失常阴火证的不同治疗方法,并以“益气升阳,泻火养阴”立法,使用宁心定悸合剂对冠心病所致早搏(阴火上冲型)患者进行系统的临床治疗观察,并与参松养心胶囊进行对照。结果:1.宁心定悸合剂组治疗冠心病所致早搏(阴火上冲型)总有效率为89.13%,参松养心胶囊组总有效率为60.87%,两组比较有显著性差异(P<0.01)。2.宁心定悸合剂试验组改善患者整体症状总有效率为86.96%,参松养心胶囊对照组总有效率为43.48%,两组比较有显著性差异(P<0.01)。3.宁心定悸合剂组与对照组比较,在改善心肌缺血,缓解焦虑、抑郁情绪,提高心率变异,降低NT-proBNP水平,改善心功能等方面都有较好的疗效。结论:以李东垣阴火学说论治快速性心律失常方法可行,以“益气升阳,泻火养阴”法治疗冠心病所致早搏(阴火上冲型)疗效确切。	2009
博士	脾胃学派及其在当代中医内科的传承	刘瑞霞	山东中医药大学	山东中医药大学	学派;;脾胃学说;;学术思想;;名老中医	本文在梳理古代脾胃学说与脾胃学派发展历程的基础上,综合应用文献学、逻辑学等方法,对脾胃学说与脾胃学派在当代的延续和发展进行了探讨,对当代中医内科脾胃学派进行了重点论述。 论文阐明了学说、学派、流派、当代中医内科脾胃学派的内涵,本着“学说为主、医家为辅”、“围绕核心、兼及源流”、“突出重点、避其繁复”的研究思路,把在当代中医内科领域中自觉、灵活运用古代经典脾胃学说理论,并结合时代特色总结临床实践经验,提出创新性观点,不断完善和丰富经典脾胃学说的医家群体,列入当代中医内科脾胃学派的研究范围。通过研究他们的学术思想,分析了当代中医内科脾胃学派的特点及其对古代脾胃学派的继承与发展。	2009
